Genre|Year|Rank|Movie|Release Date|Therical Distributor|MPAA Rating|Gross|Ticket Sold
Thriller-or-Suspense|2000|1|What Lies Beneath|Jul 21, 2000|Dreamworks SKG|PG-13|$155,464,351|28,843,107
Thriller-or-Suspense|2000|2|Unbreakable|Nov 22, 2000|Walt Disney|PG-13|$90,033,796|16,703,858
Thriller-or-Suspense|2000|3|Rules of Engagement|Apr 7, 2000|Paramount Pictures|R|$61,322,858|11,377,153
Thriller-or-Suspense|2000|4|The Cell|Aug 18, 2000|New Line|R|$61,280,963|11,369,380
Thriller-or-Suspense|2000|5|The Skulls|Mar 31, 2000|Universal|PG-13|$35,007,180|6,494,838
Thriller-or-Suspense|2000|6|The Art of War|Aug 25, 2000|Warner Bros.|R|$30,199,105|5,602,802
Thriller-or-Suspense|2000|7|Bless the Child|Aug 11, 2000|Paramount Pictures|R|$29,374,178|5,449,754
Thriller-or-Suspense|2000|8|The Watcher|Sep 8, 2000|Universal|R|$28,946,615|5,370,429
Thriller-or-Suspense|2000|9|The Ninth Gate|Mar 10, 2000|Artisan|R|$18,653,746|3,460,806
Thriller-or-Suspense|2000|10|The Sixth Sense|Aug 6, 1999|Walt Disney|PG-13|$17,119,797|3,176,214
Thriller-or-Suspense|2000|11|Lost Souls|Oct 13, 2000|New Line|R|$16,779,636|3,113,105
Thriller-or-Suspense|2000|12|Eye of the Beholder|Jan 28, 2000|Destination Films|R|$16,500,786|3,061,370
Thriller-or-Suspense|2000|13|The In Crowd|Jul 19, 2000|Warner Bros.|PG-13|$5,217,498|967,995
Thriller-or-Suspense|2000|14|The Bone Collector|Nov 5, 1999|Universal|R|$2,699,820|500,894
Thriller-or-Suspense|2000|15|Blood Simple|Jan 18, 1985|USA Films|R|$1,690,913|313,712
Thriller-or-Suspense|2000|16|Trois|Feb 11, 2000|Rainforest Produc…|NC-17|$1,161,843|215,555
Thriller-or-Suspense|2000|17|Du rififi chez les hommes|Jun 5, 1956||Not Rated|$418,016|77,553
Thriller-or-Suspense|2000|18|Deterrence|Mar 10, 2000||R|$144,583|26,824
Thriller-or-Suspense|2000|19|With a Friend Like Harry|Oct 13, 2000|Miramax|R|$137,515|25,512
Thriller-or-Suspense|2000|20|Lola rennt|Jun 18, 1999|Sony Pictures|R|$70,231|13,029
Thriller-or-Suspense|2000|21|Taboo|Oct 6, 2000||Not Rated|$51,347|9,526
Thriller-or-Suspense|2000|22|The Gift|Dec 19, 2000|Paramount Vantage|R|$43,475|8,065
Thriller-or-Suspense|2000|23|Buddy Boy|Mar 24, 2000|Fine Line|R|$10,281|1,907
Thriller-or-Suspense|2000|24|Circus|Sep 15, 2000|Sony Pictures|R|$8,406|1,559
Thriller-or-Suspense|2000|25|The Quarry|Jan 21, 2000|First Run Features|Not Rated|$3,350|621
Thriller-or-Suspense|2000|26|Brown's Requiem|Feb 25, 2000|Avalanche Releasing|R|$3,077|570
Thriller-or-Suspense|2000|27|Placebo Effect|Jan 21, 2000|Phaedra Cinema|Not Rated|$1,190|220
Thriller-or-Suspense|2001|1|Ocean's Eleven|Dec 7, 2001|Warner Bros.|PG-13|$151,967,372|26,849,359
Thriller-or-Suspense|2001|2|Vanilla Sky|Dec 14, 2001|Paramount Pictures|R|$81,080,174|14,325,119
Thriller-or-Suspense|2001|3|Along Came a Spider|Apr 6, 2001|Paramount Pictures|R|$74,058,698|13,084,575
Thriller-or-Suspense|2001|4|The Score|Jul 13, 2001|Paramount Pictures|R|$71,069,884|12,556,516
Thriller-or-Suspense|2001|5|Don’t Say a Word|Sep 28, 2001|20th Century Fox|R|$54,950,408|9,708,552
Thriller-or-Suspense|2001|6|Domestic Disturbance|Nov 2, 2001|Paramount Pictures|PG-13|$44,791,627|7,913,715
Thriller-or-Suspense|2001|7|From Hell|Oct 19, 2001|20th Century Fox|R|$31,519,795|5,568,868
Thriller-or-Suspense|2001|8|Memento|Mar 16, 2001|Newmarket Films|R|$25,544,867|4,513,227
Thriller-or-Suspense|2001|9|15 Minutes|Mar 9, 2001|New Line|R|$24,375,436|4,306,614
Thriller-or-Suspense|2001|10|Joy Ride|Oct 5, 2001|20th Century Fox|R|$21,973,182|3,882,187
Thriller-or-Suspense|2001|11|The Glass House|Sep 14, 2001|Sony Pictures|PG-13|$17,951,431|3,171,630
Thriller-or-Suspense|2001|12|Original Sin|Aug 3, 2001|MGM|R|$16,521,410|2,918,977
Thriller-or-Suspense|2001|13|The Tailor of Panama|Mar 30, 2001|Sony Pictures|R|$13,491,653|2,383,684
Thriller-or-Suspense|2001|14|The Gift|Dec 19, 2000|Paramount Vantage|R|$11,965,167|2,113,987
Thriller-or-Suspense|2001|15|Antitrust|Jan 12, 2001|MGM|PG-13|$10,965,209|1,937,316
Thriller-or-Suspense|2001|16|The Deep End|Aug 8, 2001|Fox Searchlight|R|$8,823,109|1,558,853
Thriller-or-Suspense|2001|17|Unbreakable|Nov 22, 2000|Walt Disney|PG-13|$4,965,347|877,269
Thriller-or-Suspense|2001|18|With a Friend Like Harry|Oct 13, 2000|Miramax|R|$4,036,980|713,247
Thriller-or-Suspense|2001|19|Impostor|Jan 4, 2002|Miramax|PG-13|$3,022,523|534,014
Thriller-or-Suspense|2001|20|Brigham City|Apr 6, 2001|Excel Entertainment|PG-13|$852,206|150,566
Thriller-or-Suspense|2001|21|Brother|Jul 20, 2001|Sony Pictures Cla…|R|$450,594|79,610
Thriller-or-Suspense|2001|22|Taboo|Oct 6, 2000||Not Rated|$80,480|14,219
Thriller-or-Suspense|2001|23|Une affaire de goût|Feb 2, 2001|Attitude Films|Not Rated|$48,602|8,586
Thriller-or-Suspense|2001|24|The Body|Apr 20, 2001|Avalanche Releasing|PG-13|$33,565|5,930
Thriller-or-Suspense|2001|25|Du rififi chez les hommes|Jun 5, 1956||Not Rated|$15,945|2,817
Thriller-or-Suspense|2001|26|Protection|Jan 26, 2001||Not Rated|$666|117
Thriller-or-Suspense|2002|1|Signs|Aug 2, 2002|Walt Disney|PG-13|$227,750,028|39,199,660
Thriller-or-Suspense|2002|2|The Bourne Identity|Jun 14, 2002|Universal|PG-13|$121,468,960|20,906,877
Thriller-or-Suspense|2002|3|Panic Room|Mar 29, 2002|Sony Pictures|R|$95,308,367|16,404,193
Thriller-or-Suspense|2002|4|Red Dragon|Oct 4, 2002|Universal|R|$92,955,420|15,999,211
Thriller-or-Suspense|2002|5|Insomnia|May 24, 2002|Warner Bros.|R|$67,263,182|11,577,139
Thriller-or-Suspense|2002|6|Changing Lanes|Apr 12, 2002|Paramount Pictures|R|$66,790,248|11,495,739
Thriller-or-Suspense|2002|7|High Crimes|Apr 5, 2002|20th Century Fox|PG-13|$41,543,207|7,150,293
Thriller-or-Suspense|2002|8|Enough|May 24, 2002|Sony Pictures|PG-13|$39,177,215|6,743,066
Thriller-or-Suspense|2002|9|The Mothman Prophecies|Jan 25, 2002|Sony Pictures|PG-13|$35,228,696|6,063,458
Thriller-or-Suspense|2002|10|Murder by Numbers|Apr 19, 2002|Warner Bros.|R|$31,874,869|5,486,208
Thriller-or-Suspense|2002|11|Ocean's Eleven|Dec 7, 2001|Warner Bros.|PG-13|$31,449,778|5,413,042
Thriller-or-Suspense|2002|12|Blood Work|Aug 9, 2002|Warner Bros.|R|$26,199,517|4,509,383
Thriller-or-Suspense|2002|13|Vanilla Sky|Dec 14, 2001|Paramount Pictures|R|$19,534,684|3,362,251
Thriller-or-Suspense|2002|14|Frailty|Apr 12, 2002|Lionsgate|R|$13,110,448|2,256,531
Thriller-or-Suspense|2002|15|Abandon|Oct 18, 2002|Paramount Pictures|PG-13|$10,719,367|1,844,985
Thriller-or-Suspense|2002|16|Trapped|Sep 20, 2002|Sony Pictures|R|$6,916,869|1,190,511
Thriller-or-Suspense|2002|17|Femme Fatale|Nov 6, 2002|Warner Bros.|R|$6,630,252|1,141,179
Thriller-or-Suspense|2002|18|The Truth About Charlie|Oct 25, 2002|Universal|PG-13|$5,303,000|912,736
Thriller-or-Suspense|2002|19|Enigma|Apr 19, 2002|Miramax|R|$4,298,329|739,815
Thriller-or-Suspense|2002|20|Impostor|Jan 4, 2002|Miramax|PG-13|$3,091,714|532,136
Thriller-or-Suspense|2002|21|Pandora's Box|Aug 9, 2002|Kino International|R|$881,950|151,798
Thriller-or-Suspense|2002|22|Heaven|Oct 4, 2002|Miramax|R|$774,317|133,273
Thriller-or-Suspense|2002|23|The Salton Sea|Apr 26, 2002|Warner Bros.|R|$676,698|116,471
Thriller-or-Suspense|2002|24|Domestic Disturbance|Nov 2, 2001|Paramount Pictures|PG-13|$415,485|71,512
Thriller-or-Suspense|2002|25|Narc|Dec 20, 2002|Paramount Pictures|R|$315,168|54,245
Thriller-or-Suspense|2002|26|Road|Sep 27, 2002||Not Rated|$107,676|18,532
Thriller-or-Suspense|2002|27|From Hell|Oct 19, 2001|20th Century Fox|R|$78,513|13,513
Thriller-or-Suspense|2002|28|The Bank|Sep 6, 2002|Cinema Guild|Not Rated|$52,421|9,022
Thriller-or-Suspense|2002|29|Interview with the Assassin|Nov 15, 2002||R|$47,329|8,146
Thriller-or-Suspense|2002|30|Don’t Say a Word|Sep 28, 2001|20th Century Fox|R|$47,068|8,101
Thriller-or-Suspense|2002|31|Gangster No. 1|Jun 14, 2002|IFC Films|R|$30,915|5,320
Thriller-or-Suspense|2002|32|Revolution#9|Nov 15, 2002||Not Rated|$9,118|1,569
Thriller-or-Suspense|2002|33|Blackwoods|May 10, 2002|ThinkFilm|R|$1,500|258
Thriller-or-Suspense|2003|1|The Recruit|Jan 31, 2003|Walt Disney|PG-13|$52,784,696|8,753,680
Thriller-or-Suspense|2003|2|Identity|Apr 25, 2003|Sony Pictures|R|$52,131,264|8,645,317
Thriller-or-Suspense|2003|3|Runaway Jury|Oct 17, 2003|20th Century Fox|PG-13|$49,022,597|8,129,783
Thriller-or-Suspense|2003|4|Phone Booth|Apr 4, 2003|20th Century Fox|R|$46,566,212|7,722,423
Thriller-or-Suspense|2003|5|Out of Time|Oct 3, 2003|MGM|PG-13|$41,067,004|6,810,448
Thriller-or-Suspense|2003|6|Paycheck|Dec 25, 2003|Paramount Pictures|PG-13|$38,644,452|6,408,698
Thriller-or-Suspense|2003|7|Basic|Mar 28, 2003|Sony Pictures|R|$26,599,248|4,411,152
Thriller-or-Suspense|2003|8|Cold Creek Manor|Sep 19, 2003|Walt Disney|R|$21,384,035|3,546,274
Thriller-or-Suspense|2003|9|The Life of David Gale|Feb 21, 2003|Universal|R|$19,694,635|3,266,108
Thriller-or-Suspense|2003|10|Narc|Dec 20, 2002|Paramount Pictures|R|$10,150,491|1,683,331
Thriller-or-Suspense|2003|11|Swimming Pool|Jul 4, 2003|Focus Features|R|$10,130,108|1,679,951
Thriller-or-Suspense|2003|12|The Order|Sep 5, 2003|20th Century Fox|R|$7,659,747|1,270,273
Thriller-or-Suspense|2003|13|In the Cut|Oct 22, 2003|Sony Pictures|R|$4,717,455|782,330
Thriller-or-Suspense|2003|14|à la folie... pas du tout|Feb 14, 2003|Samuel Goldwyn Films|PG-13|$1,009,827|167,467
Thriller-or-Suspense|2003|15|Le cercle rouge|Jan 10, 2003||Not Rated|$372,229|61,729
Thriller-or-Suspense|2003|16|The Statement|Dec 12, 2003|Sony Pictures|R|$321,081|53,247
Thriller-or-Suspense|2003|17|Signs|Aug 2, 2002|Walt Disney|PG-13|$219,267|36,362
Thriller-or-Suspense|2003|18|No Good Deed|Sep 12, 2003|Mac Releasing|R|$129,042|21,400
Thriller-or-Suspense|2003|19|The Bank|Sep 6, 2002|Cinema Guild|Not Rated|$35,993|5,968
Thriller-or-Suspense|2003|20|Night of Destiny|May 9, 2003|ArtMattan Product…|Not Rated|$1,275|211
Thriller-or-Suspense|2004|1|The Bourne Supremacy|Jul 23, 2004|Universal|PG-13|$176,087,450|28,355,466
Thriller-or-Suspense|2004|2|The Village|Jul 30, 2004|Walt Disney|PG-13|$114,197,520|18,389,294
Thriller-or-Suspense|2004|3|Man on Fire|Apr 23, 2004|20th Century Fox|R|$77,906,816|12,545,380
Thriller-or-Suspense|2004|4|The Forgotten|Sep 24, 2004|Sony Pictures|PG-13|$66,711,892|10,742,655
Thriller-or-Suspense|2004|5|The Manchurian Candidate|Jul 30, 2004|Paramount Pictures|R|$65,948,711|10,619,760
Thriller-or-Suspense|2004|6|The Butterfly Effect|Jan 23, 2004|New Line|R|$57,924,679|9,327,645
Thriller-or-Suspense|2004|7|Secret Window|Mar 12, 2004|Sony Pictures|PG-13|$47,958,031|7,722,710
Thriller-or-Suspense|2004|8|Taking Lives|Mar 19, 2004|Warner Bros.|R|$32,682,342|5,262,857
Thriller-or-Suspense|2004|9|Cellular|Sep 10, 2004|New Line|PG-13|$32,003,620|5,153,561
Thriller-or-Suspense|2004|10|Open Water|Aug 6, 2004|Lionsgate|R|$30,500,882|4,911,575
Thriller-or-Suspense|2004|11|Twisted|Feb 27, 2004|Paramount Pictures|R|$25,195,050|4,057,173
Thriller-or-Suspense|2004|12|Paparazzi|Sep 3, 2004|20th Century Fox|PG-13|$15,712,072|2,530,124
Thriller-or-Suspense|2004|13|Paycheck|Dec 25, 2003|Paramount Pictures|PG-13|$15,144,861|2,438,785
Thriller-or-Suspense|2004|14|Godsend|Apr 30, 2004|Lionsgate|PG-13|$14,334,645|2,308,316
Thriller-or-Suspense|2004|15|Wicker Park|Sep 3, 2004|MGM|PG-13|$13,001,257|2,093,600
Thriller-or-Suspense|2004|16|Suspect Zero|Aug 27, 2004|Paramount Pictures|R|$8,712,564|1,402,989
Thriller-or-Suspense|2004|17|Spartan|Mar 12, 2004|Warner Bros.|R|$4,357,745|701,730
Thriller-or-Suspense|2004|18|The Machinist|Oct 22, 2004|Paramount Vantage|R|$1,004,511|161,757
Thriller-or-Suspense|2004|19|The Final Cut|Oct 15, 2004|Lionsgate|PG-13|$548,039|88,251
Thriller-or-Suspense|2004|20|The Statement|Dec 12, 2003|Sony Pictures|R|$444,556|71,587
Thriller-or-Suspense|2004|21|Runaway Jury|Oct 17, 2003|20th Century Fox|PG-13|$418,399|67,375
Thriller-or-Suspense|2004|22|I'll Sleep When I'm Dead|Jun 18, 2004|Paramount Vantage|R|$358,804|57,778
Thriller-or-Suspense|2004|23|Enduring Love|Oct 29, 2004|Paramount Vantage|R|$349,117|56,218
Thriller-or-Suspense|2004|24|Cavale|Jan 30, 2004|Magnolia Pictures|R|$64,796|10,434
Thriller-or-Suspense|2004|25|Close Your Eyes|Apr 23, 2004||Not Rated|$39,381|6,341
Thriller-or-Suspense|2004|26|The Burial Society|May 28, 2004|Regent Releasing|R|$20,580|3,314
Thriller-or-Suspense|2004|27|Out of Time|Oct 3, 2003|MGM|PG-13|$16,104|2,593
Thriller-or-Suspense|2004|28|Reeseville|May 7, 2004|Innovation Film G…|R|$14,496|2,334
Thriller-or-Suspense|2004|29|La mentale|Feb 13, 2004||Not Rated|$12,842|2,067
Thriller-or-Suspense|2004|30|Who Killed Bambi?|Nov 12, 2004|Strand|Not Rated|$9,675|1,557
Thriller-or-Suspense|2005|1|Flightplan|Sep 23, 2005|Walt Disney|PG-13|$89,132,263|13,905,189
Thriller-or-Suspense|2005|2|The Interpreter|Apr 22, 2005|Universal|PG-13|$72,708,161|11,342,926
Thriller-or-Suspense|2005|3|Red Eye|Aug 19, 2005|Dreamworks SKG|PG-13|$57,891,803|9,031,482
Thriller-or-Suspense|2005|4|Hide and Seek|Jan 28, 2005|20th Century Fox|R|$51,100,486|7,971,994
Thriller-or-Suspense|2005|5|Syriana|Nov 23, 2005|Warner Bros.|R|$37,725,004|5,885,336
Thriller-or-Suspense|2005|6|Dark Water|Jul 8, 2005|Walt Disney|PG-13|$25,473,093|3,973,961
Thriller-or-Suspense|2005|7|Cry Wolf|Sep 16, 2005|Focus/Rogue Pictures|PG-13|$10,047,674|1,567,499
Thriller-or-Suspense|2005|8|The Jacket|Mar 4, 2005|Warner Independent|R|$6,301,131|983,015
Thriller-or-Suspense|2005|9|Underclassman|Sep 2, 2005|Miramax|PG-13|$5,654,777|882,180
Thriller-or-Suspense|2005|10|Mindhunters|May 13, 2005|Miramax/Dimension|R|$4,476,235|698,320
Thriller-or-Suspense|2005|11|Stay|Oct 21, 2005|20th Century Fox|R|$3,626,883|565,816
Thriller-or-Suspense|2005|12|Layer Cake|May 13, 2005|Sony Pictures Cla…|R|$2,339,957|365,047
Thriller-or-Suspense|2005|13|Oldboy|Mar 25, 2005|Tartan Films|R|$707,391|110,357
Thriller-or-Suspense|2005|14|Match Point|Dec 28, 2005|Dreamworks SKG|R|$600,542|93,688
Thriller-or-Suspense|2005|15|Asylum|Aug 12, 2005|Paramount Vantage|R|$375,403|58,565
Thriller-or-Suspense|2005|16|Kontroll|Apr 1, 2005|ThinkFilm|R|$237,183|37,002
Thriller-or-Suspense|2005|17|The Machinist|Oct 22, 2004|Paramount Vantage|R|$77,533|12,095
Thriller-or-Suspense|2005|18|The Matador|Dec 30, 2005|Weinstein Co.|R|$69,100|10,780
Thriller-or-Suspense|2005|19|The Other Side of the Street|Feb 25, 2005|Strand|Not Rated|$55,459|8,651
Thriller-or-Suspense|2005|20|Chocolate: Deep Dark Secrets|Sep 16, 2005|Eros Entertainment|Not Rated|$49,000|7,644
Thriller-or-Suspense|2005|21|Classe Tous Risques|Jan 1, 1963|Rialto Pictures|Not Rated|$38,232|5,964
Thriller-or-Suspense|2005|22|Fascination|Jan 28, 2005|MGM|R|$16,670|2,600
Thriller-or-Suspense|2005|23|Memories of Murder|Jul 15, 2005|Palm Pictures|Not Rated|$14,131|2,204
Thriller-or-Suspense|2005|24|Enduring Love|Oct 29, 2004|Paramount Vantage|R|$9,145|1,426
Thriller-or-Suspense|2005|25|Who Killed Bambi?|Nov 12, 2004|Strand|Not Rated|$4,725|737
Thriller-or-Suspense|2006|1|The Da Vinci Code|May 19, 2006|Sony Pictures|PG-13|$217,536,138|33,211,624
Thriller-or-Suspense|2006|2|Inside Man|Mar 24, 2006|Universal|R|$88,634,237|13,531,944
Thriller-or-Suspense|2006|3|Déjà Vu|Nov 22, 2006|Walt Disney|PG-13|$61,574,479|9,400,683
Thriller-or-Suspense|2006|4|The Prestige|Oct 20, 2006|Walt Disney|PG-13|$52,474,548|8,011,381
Thriller-or-Suspense|2006|5|Firewall|Feb 10, 2006|Warner Bros.|PG-13|$48,751,189|7,442,929
Thriller-or-Suspense|2006|6|The Sentinel|Apr 21, 2006|20th Century Fox|PG-13|$36,280,697|5,539,037
Thriller-or-Suspense|2006|7|Snakes on a Plane|Aug 18, 2006|New Line|R|$34,020,814|5,194,017
Thriller-or-Suspense|2006|8|The Descent|Aug 4, 2006|Lionsgate|R|$26,024,456|3,973,199
Thriller-or-Suspense|2006|9|The Wicker Man|Sep 1, 2006|Warner Bros.|PG-13|$24,413,467|3,727,246
Thriller-or-Suspense|2006|10|The Covenant|Sep 8, 2006|Sony Pictures|PG-13|$23,364,784|3,567,142
Thriller-or-Suspense|2006|11|The Black Dahlia|Sep 15, 2006|Universal|R|$22,672,813|3,461,498
Thriller-or-Suspense|2006|12|Lucky Number Slevin|Apr 7, 2006|MGM|R|$22,495,466|3,434,422
Thriller-or-Suspense|2006|13|Match Point|Dec 28, 2005|Dreamworks SKG|R|$22,489,384|3,433,493
Thriller-or-Suspense|2006|14|Syriana|Nov 23, 2005|Warner Bros.|R|$13,099,616|1,999,941
Thriller-or-Suspense|2006|15|The Matador|Dec 30, 2005|Weinstein Co.|R|$12,520,155|1,911,474
Thriller-or-Suspense|2006|16|The Return|Nov 10, 2006|Focus Features|PG-13|$7,744,785|1,182,409
Thriller-or-Suspense|2006|17|Turistas|Dec 1, 2006|20th Century Fox|R|$6,947,433|1,060,676
Thriller-or-Suspense|2006|18|Basic Instinct 2|Mar 31, 2006|Sony Pictures|R|$5,946,136|907,807
Thriller-or-Suspense|2006|19|A Scanner Darkly|Jul 7, 2006|Warner Bros.|R|$5,501,616|839,941
Thriller-or-Suspense|2006|20|Catch a Fire|Oct 27, 2006|Focus Features|PG-13|$4,299,773|656,453
Thriller-or-Suspense|2006|21|Children of Men|Dec 25, 2006|Universal|R|$1,307,419|199,605
Thriller-or-Suspense|2006|22|Flightplan|Sep 23, 2005|Walt Disney|PG-13|$574,725|87,744
Thriller-or-Suspense|2006|23|Chinjeolhan geumjassi|May 4, 2006|Tartan Films|Not Rated|$211,667|32,315
Thriller-or-Suspense|2006|24|The Fallen Idol|Nov 15, 1949|Rialto Pictures|Not Rated|$141,502|21,603
Thriller-or-Suspense|2006|25|13 Tzameti|Jul 28, 2006|Palm Pictures|Not Rated|$121,390|18,532
Thriller-or-Suspense|2006|26|La Demoiselle d'honneur|Aug 4, 2006|First Run Features|Not Rated|$107,485|16,409
Thriller-or-Suspense|2006|27|Cavite|May 26, 2006|Truly Indie|Not Rated|$70,071|10,697
Thriller-or-Suspense|2006|28|Classe Tous Risques|Jan 1, 1963|Rialto Pictures|Not Rated|$57,181|8,729
Thriller-or-Suspense|2006|29|Moonlight|May 19, 2006|Indican Pictures|Not Rated|$50,204|7,664
Thriller-or-Suspense|2006|30|The Zodiac|Mar 17, 2006|ThinkFilm|R|$45,148|6,892
Thriller-or-Suspense|2006|31|El Aura|Nov 17, 2006|IFC Films|Not Rated|$41,392|6,319
Thriller-or-Suspense|2006|32|Hate Crime|Sep 23, 2005|Pasidg Productions|R|$40,981|6,256
Thriller-or-Suspense|2006|33|Unknown|Nov 3, 2006|IFC Films|Not Rated|$26,403|4,030
Thriller-or-Suspense|2006|34|The Dead Girl|Dec 29, 2006|First Look|R|$2,000|305
Thriller-or-Suspense|2006|35|Zyzzyx Rd.|Feb 24, 2006|Regent Releasing|Not Rated|$20|3
Thriller-or-Suspense|2007|1|The Bourne Ultimatum|Aug 3, 2007|Universal|PG-13|$227,471,070|33,062,655
Thriller-or-Suspense|2007|2|Disturbia|Apr 13, 2007|Paramount Pictures|PG-13|$80,818,974|11,746,943
Thriller-or-Suspense|2007|3|Premonition|Mar 16, 2007|Sony Pictures|PG-13|$47,852,604|6,955,320
Thriller-or-Suspense|2007|4|Shooter|Mar 23, 2007|Paramount Pictures|R|$47,003,582|6,831,915
Thriller-or-Suspense|2007|5|Fracture|Apr 20, 2007|New Line|R|$39,004,700|5,669,287
Thriller-or-Suspense|2007|6|The Number 23|Feb 23, 2007|New Line|R|$35,193,167|5,115,285
Thriller-or-Suspense|2007|7|Children of Men|Dec 25, 2006|Universal|R|$34,244,964|4,977,465
Thriller-or-Suspense|2007|8|Zodiac|Mar 2, 2007|Paramount Pictures|R|$33,080,084|4,808,151
Thriller-or-Suspense|2007|9|Breach|Feb 16, 2007|Universal|PG-13|$33,000,880|4,796,639
Thriller-or-Suspense|2007|10|Mr. Brooks|Jun 1, 2007|MGM|R|$28,476,219|4,138,985
Thriller-or-Suspense|2007|11|Hannibal Rising|Feb 9, 2007|Weinstein Co.|R|$27,669,725|4,021,762
Thriller-or-Suspense|2007|12|Nancy Drew|Jun 15, 2007|Warner Bros.|PG|$25,584,685|3,718,704
Thriller-or-Suspense|2007|13|Perfect Stranger|Apr 13, 2007|Sony Pictures|R|$23,760,822|3,453,607
Thriller-or-Suspense|2007|14|The Invisible|Apr 27, 2007|Walt Disney|PG-13|$20,568,319|2,989,581
Thriller-or-Suspense|2007|15|Vacancy|Apr 20, 2007|Sony Pictures|R|$19,063,007|2,770,785
Thriller-or-Suspense|2007|16|Eastern Promises|Sep 14, 2007|Focus Features|R|$17,181,265|2,497,276
Thriller-or-Suspense|2007|17|The Hitcher|Jan 19, 2007|Focus Features|R|$16,379,582|2,380,753
Thriller-or-Suspense|2007|18|The Invasion|Aug 17, 2007|Warner Bros.|PG-13|$15,074,191|2,191,016
Thriller-or-Suspense|2007|19|Awake|Nov 30, 2007|Weinstein Co.|R|$14,139,086|2,055,099
Thriller-or-Suspense|2007|20|Rendition|Oct 19, 2007|New Line|R|$9,736,045|1,415,122
Thriller-or-Suspense|2007|21|I Know Who Killed Me|Jul 27, 2007|Sony Pictures|R|$7,233,485|1,051,378
Thriller-or-Suspense|2007|22|Zwartboek|Apr 6, 2007|Sony Pictures Cla…|R|$4,398,532|639,321
Thriller-or-Suspense|2007|23|Sunshine|Jul 20, 2007|Fox Searchlight|R|$3,688,560|536,127
Thriller-or-Suspense|2007|24|Illegal Tender|Aug 24, 2007|Universal|R|$3,054,430|443,957
Thriller-or-Suspense|2007|25|Ma Fille, Mon Ange|Feb 13, 2007|Alliance Films|Not Rated|$2,779,545|404,003
Thriller-or-Suspense|2007|26|Déjà Vu|Nov 22, 2006|Walt Disney|PG-13|$2,464,137|358,159
Thriller-or-Suspense|2007|27|Slow Burn|Apr 13, 2007|Lionsgate|R|$1,237,615|179,885
Thriller-or-Suspense|2007|28|Blade Runner|Jun 25, 1982|Warner Bros.|R|$1,178,808|171,338
Thriller-or-Suspense|2007|29|Thr3e|Jan 5, 2007|The Bigger Picture|PG-13|$1,008,849|146,635
Thriller-or-Suspense|2007|30|Paprika|May 25, 2007|Sony Pictures Cla…|R|$881,302|128,096
Thriller-or-Suspense|2007|31|Sarah Landon and the Parano…|Oct 19, 2007|Freestyle Releasing|PG|$817,935|118,885
Thriller-or-Suspense|2007|32|The Prestige|Oct 20, 2006|Walt Disney|PG-13|$615,343|89,439
Thriller-or-Suspense|2007|33|Joshua|Jul 6, 2007|Fox Searchlight|R|$482,355|70,109
Thriller-or-Suspense|2007|34|Sleuth|Oct 12, 2007|Sony Pictures Cla…|R|$338,264|49,166
Thriller-or-Suspense|2007|35|Youth Without Youth|Dec 14, 2007|Sony Pictures Cla…|R|$166,602|24,215
Thriller-or-Suspense|2007|36|Fay Grim|May 18, 2007|Magnolia Pictures|R|$126,714|18,417
Thriller-or-Suspense|2007|37|Civic Duty|May 4, 2007|Freestyle Releasing|R|$95,953|13,946
Thriller-or-Suspense|2007|38|Revolver|Dec 7, 2007|Samuel Goldwyn Films|R|$84,738|12,316
Thriller-or-Suspense|2007|39|Le Doulos|Jun 29, 2007|Rialto Pictures|Not Rated|$82,772|12,030
Thriller-or-Suspense|2007|40|Turistas|Dec 1, 2006|20th Century Fox|R|$80,329|11,675
Thriller-or-Suspense|2007|41|Right at Your Door|Aug 24, 2007|Lionsgate|R|$64,802|9,418
Thriller-or-Suspense|2007|42|Hak se wui yi wo wai kwai|Apr 25, 2007|Tartan Films|Not Rated|$55,758|8,104
Thriller-or-Suspense|2007|43|The Situation|Feb 2, 2007|Shadow|R|$48,896|7,106
Thriller-or-Suspense|2007|44|Ils|Aug 3, 2007|Slowhand Cinema|R|$26,062|3,788
Thriller-or-Suspense|2007|45|Arnolds Park|Oct 19, 2007|The Movie Partners|PG-13|$23,616|3,432
Thriller-or-Suspense|2007|46|Chacun sa nuit|Jun 29, 2007|Strand|Not Rated|$18,435|2,679
Thriller-or-Suspense|2007|47|The Dead Girl|Dec 29, 2006|First Look|R|$17,875|2,598
Thriller-or-Suspense|2007|48|El Aura|Nov 17, 2006|IFC Films|Not Rated|$17,412|2,530
Thriller-or-Suspense|2007|49|Descent|Aug 10, 2007|City Lights Pictures|R|$15,233|2,214
Thriller-or-Suspense|2007|50|Alone with Her|Jan 17, 2007|IFC Films|Not Rated|$10,787|1,567
Thriller-or-Suspense|2007|51|Splinter|Aug 17, 2007|Magic Lamp|R|$10,497|1,525
Thriller-or-Suspense|2007|52|If I Didn't Care|Aug 3, 2007|Artistic License|Not Rated|$8,527|1,239
Thriller-or-Suspense|2007|53|Ten 'Til Noon|Mar 30, 2007|Radio London Films|R|$6,404|930
Thriller-or-Suspense|2007|54|La Demoiselle d'honneur|Aug 4, 2006|First Run Features|Not Rated|$4,243|616
Thriller-or-Suspense|2007|55|Crónica de una fuga|Nov 30, 2007|IFC Films|R|$2,370|344
